PassengerId,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Cabin,Embarked,Embarked_clean,Age_registrada,Age_clean,Cabin_registrada,Cabin_letra,class,who,adult_male,deck,embark_town,alone,Sex_bin,Title,Title_agrupado,FamilySize,IsAlone,AgeGroup,Fare_log,FareBand,Deck_combinado
584,0,1,"Ross, Mr. John Hugo",male,36.0,0,0,13049,40.125,A10,C,C,1,36.0,1,A,First,man,True,A,Cherbourg,True,0,Mr,Mr,1,1,Adulto (36-60),3.716616209085536,Q4 (alto),A
585,0,3,"Paulner, Mr. Uscher",male,,0,0,3411,8.7125,,C,C,0,25.0,0,,Third,man,True,,Cherbourg,True,0,Mr,Mr,1,1,Adulto joven (18-35),2.2734137156937657,Q2,Desconocida
586,1,1,"Taussig, Miss. Ruth",female,18.0,0,2,110413,79.65,E68,S,S,1,18.0,1,E,First,woman,False,E,Southampton,False,1,Miss,Miss,3,0,Adulto joven (18-35),4.390118804571218,Q4 (alto),E
587,0,2,"Jarvis, Mr. John Denzil",male,47.0,0,0,237565,15.0,,S,S,1,47.0,0,,Second,man,True,,Southampton,True,0,Mr,Mr,1,1,Adulto (36-60),2.772588722239781,Q3,Desconocida
588,1,1,"Frolicher-Stehli, Mr. Maxmillian",male,60.0,1,1,13567,79.2,B41,C,C,1,60.0,1,B,First,man,True,B,Cherbourg,False,0,Mr,Mr,3,0,Adulto (36-60),4.384523514872469,Q4 (alto),B
589,0,3,"Gilinski, Mr. Eliezer",male,22.0,0,0,14973,8.05,,S,S,1,22.0,0,,Third,man,True,,Southampton,True,0,Mr,Mr,1,1,Adulto joven (18-35),2.2027647577118348,Q2,Desconocida
590,0,3,"Murdlin, Mr. Joseph",male,,0,0,A./5. 3235,8.05,,S,S,0,25.0,0,,Third,man,True,,Southampton,True,0,Mr,Mr,1,1,Adulto joven (18-35),2.2027647577118348,Q2,Desconocida
591,0,3,"Rintamaki, Mr. Matti",male,35.0,0,0,STON/O 2. 3101273,7.125,,S,S,1,35.0,0,,Third,man,True,,Southampton,True,0,Mr,Mr,1,1,Adulto joven (18-35),2.094945728215801,Q1 (bajo),Desconocida
592,1,1,"Stephenson, Mrs. Walter Bertram (Martha Eustis)",female,52.0,1,0,36947,78.2667,D20,C,C,1,52.0,1,D,First,woman,False,D,Cherbourg,False,1,Mrs,Mrs,2,0,Adulto (36-60),4.37281811610993,Q4 (alto),D
593,0,3,"Elsbury, Mr. William James",male,47.0,0,0,A/5 3902,7.25,,S,S,1,47.0,0,,Third,man,True,,Southampton,True,0,Mr,Mr,1,1,Adulto (36-60),2.1102132003465894,Q1 (bajo),Desconocida
594,0,3,"Bourke, Miss. Mary",female,,0,2,364848,7.75,,Q,Q,0,21.5,0,,Third,woman,False,,Queenstown,False,1,Miss,Miss,3,0,Adulto joven (18-35),2.169053700369523,Q1 (bajo),Desconocida
595,0,2,"Chapman, Mr. John Henry",male,37.0,1,0,SC/AH 29037,26.0,,S,S,1,37.0,0,,Second,man,True,,Southampton,False,0,Mr,Mr,2,0,Adulto (36-60),3.295836866004329,Q3,Desconocida
596,0,3,"Van Impe, Mr. Jean Baptiste",male,36.0,1,1,345773,24.15,,S,S,1,36.0,0,,Third,man,True,,Southampton,False,0,Mr,Mr,3,0,Adulto (36-60),3.224857896545748,Q3,Desconocida
597,1,2,"Leitch, Miss. Jessie Wills",female,,0,0,248727,33.0,,S,S,0,28.0,0,,Second,woman,False,,Southampton,True,1,Miss,Miss,1,1,Adulto joven (18-35),3.5263605246161616,Q4 (alto),Desconocida
598,0,3,"Johnson, Mr. Alfred",male,49.0,0,0,LINE,0.0,,S,S,1,49.0,0,,Third,man,True,,Southampton,True,0,Mr,Mr,1,1,Adulto (36-60),0.0,Q1 (bajo),Desconocida
599,0,3,"Boulos, Mr. Hanna",male,,0,0,2664,7.225,,C,C,0,25.0,0,,Third,man,True,,Cherbourg,True,0,Mr,Mr,1,1,Adulto joven (18-35),2.1071782966514356,Q1 (bajo),Desconocida
600,1,1,"Duff Gordon, Sir. Cosmo Edmund (""Mr Morgan"")",male,49.0,1,0,PC 17485,56.9292,A20,C,C,1,49.0,1,A,First,man,True,A,Cherbourg,False,0,Sir,Nobleza,2,0,Adulto (36-60),4.0592215752427645,Q4 (alto),A
601,1,2,"Jacobsohn, Mrs. Sidney Samuel (Amy Frances Christy)",female,24.0,2,1,243847,27.0,,S,S,1,24.0,0,,Second,woman,False,,Southampton,False,1,Mrs,Mrs,4,0,Adulto joven (18-35),3.332204510175204,Q3,Desconocida
602,0,3,"Slabenoff, Mr. Petco",male,,0,0,349214,7.8958,,S,S,0,25.0,0,,Third,man,True,,Southampton,True,0,Mr,Mr,1,1,Adulto joven (18-35),2.1855792552411137,Q1 (bajo),Desconocida
603,0,1,"Harrington, Mr. Charles H",male,,0,0,113796,42.4,,S,S,0,40.0,0,,First,man,True,,Southampton,True,0,Mr,Mr,1,1,Adulto (36-60),3.770459441106359,Q4 (alto),Desconocida
604,0,3,"Torber, Mr. Ernst William",male,44.0,0,0,364511,8.05,,S,S,1,44.0,0,,Third,man,True,,Southampton,True,0,Mr,Mr,1,1,Adulto (36-60),2.2027647577118348,Q2,Desconocida
605,1,1,"Homer, Mr. Harry (""Mr E Haven"")",male,35.0,0,0,111426,26.55,,C,C,1,35.0,0,,First,man,True,,Cherbourg,True,0,Mr,Mr,1,1,Adulto joven (18-35),3.3160025355989236,Q3,Desconocida
606,0,3,"Lindell, Mr. Edvard Bengtsson",male,36.0,1,0,349910,15.55,,S,S,1,36.0,0,,Third,man,True,,Southampton,False,0,Mr,Mr,2,0,Adulto (36-60),2.806386101823072,Q3,Desconocida
607,0,3,"Karaic, Mr. Milan",male,30.0,0,0,349246,7.8958,,S,S,1,30.0,0,,Third,man,True,,Southampton,True,0,Mr,Mr,1,1,Adulto joven (18-35),2.1855792552411137,Q1 (bajo),Desconocida
608,1,1,"Daniel, Mr. Robert Williams",male,27.0,0,0,113804,30.5,,S,S,1,27.0,0,,First,man,True,,Southampton,True,0,Mr,Mr,1,1,Adulto joven (18-35),3.449987545831587,Q3,Desconocida
609,1,2,"Laroche, Mrs. Joseph (Juliette Marie Louise Lafargue)",female,22.0,1,2,SC/Paris 2123,41.5792,,C,C,1,22.0,0,,Second,woman,False,,Cherbourg,False,1,Mrs,Mrs,4,0,Adulto joven (18-35),3.7513658711253766,Q4 (alto),Desconocida
610,1,1,"Shutes, Miss. Elizabeth W",female,40.0,0,0,PC 17582,153.4625,C125,S,S,1,40.0,1,C,First,woman,False,C,Southampton,True,1,Miss,Miss,1,1,Adulto (36-60),5.039951348430309,Q4 (alto),C
611,0,3,"Andersson, Mrs. Anders Johan (Alfrida Konstantia Brogren)",female,39.0,1,5,347082,31.275,,S,S,1,39.0,0,,Third,woman,False,,Southampton,False,1,Mrs,Mrs,7,0,Adulto (36-60),3.4742929367327062,Q4 (alto),Desconocida
612,0,3,"Jardin, Mr. Jose Neto",male,,0,0,SOTON/O.Q. 3101305,7.05,,S,S,0,25.0,0,,Third,man,True,,Southampton,True,0,Mr,Mr,1,1,Adulto joven (18-35),2.0856720914304723,Q1 (bajo),Desconocida
613,1,3,"Murphy, Miss. Margaret Jane",female,,1,0,367230,15.5,,Q,Q,0,21.5,0,,Third,woman,False,,Queenstown,False,1,Miss,Miss,2,0,Adulto joven (18-35),2.803360380906535,Q3,Desconocida
614,0,3,"Horgan, Mr. John",male,,0,0,370377,7.75,,Q,Q,0,25.0,0,,Third,man,True,,Queenstown,True,0,Mr,Mr,1,1,Adulto joven (18-35),2.169053700369523,Q1 (bajo),Desconocida
615,0,3,"Brocklebank, Mr. William Alfred",male,35.0,0,0,364512,8.05,,S,S,1,35.0,0,,Third,man,True,,Southampton,True,0,Mr,Mr,1,1,Adulto joven (18-35),2.2027647577118348,Q2,Desconocida
616,1,2,"Herman, Miss. Alice",female,24.0,1,2,220845,65.0,,S,S,1,24.0,0,,Second,woman,False,,Southampton,False,1,Miss,Miss,4,0,Adulto joven (18-35),4.189654742026425,Q4 (alto),Desconocida
617,0,3,"Danbom, Mr. Ernst Gilbert",male,34.0,1,1,347080,14.4,,S,S,1,34.0,0,,Third,man,True,,Southampton,False,0,Mr,Mr,3,0,Adulto joven (18-35),2.7343675094195836,Q2,Desconocida
618,0,3,"Lobb, Mrs. William Arthur (Cordelia K Stanlick)",female,26.0,1,0,A/5. 3336,16.1,,S,S,1,26.0,0,,Third,woman,False,,Southampton,False,1,Mrs,Mrs,2,0,Adulto joven (18-35),2.8390784635086144,Q3,Desconocida
619,1,2,"Becker, Miss. Marion Louise",female,4.0,2,1,230136,39.0,F4,S,S,1,4.0,1,F,Second,child,False,F,Southampton,False,1,Miss,Miss,4,0,Niño (0-12),3.6888794541139363,Q4 (alto),F
620,0,2,"Gavey, Mr. Lawrence",male,26.0,0,0,31028,10.5,,S,S,1,26.0,0,,Second,man,True,,Southampton,True,0,Mr,Mr,1,1,Adulto joven (18-35),2.4423470353692043,Q2,Desconocida
621,0,3,"Yasbeck, Mr. Antoni",male,27.0,1,0,2659,14.4542,,C,C,1,27.0,0,,Third,man,True,,Cherbourg,False,0,Mr,Mr,2,0,Adulto joven (18-35),2.737880811060884,Q2,Desconocida
622,1,1,"Kimball, Mr. Edwin Nelson Jr",male,42.0,1,0,11753,52.5542,D19,S,S,1,42.0,1,D,First,man,True,D,Southampton,False,0,Mr,Mr,2,0,Adulto (36-60),3.9806942251907276,Q4 (alto),D
623,1,3,"Nakid, Mr. Sahid",male,20.0,1,1,2653,15.7417,,C,C,1,20.0,0,,Third,man,True,,Cherbourg,False,0,Mr,Mr,3,0,Adulto joven (18-35),2.817902613071225,Q3,Desconocida
624,0,3,"Hansen, Mr. Henry Damsgaard",male,21.0,0,0,350029,7.8542,,S,S,1,21.0,0,,Third,man,True,,Southampton,True,0,Mr,Mr,1,1,Adulto joven (18-35),2.180891922715322,Q1 (bajo),Desconocida
625,0,3,"Bowen, Mr. David John ""Dai""",male,21.0,0,0,54636,16.1,,S,S,1,21.0,0,,Third,man,True,,Southampton,True,0,Mr,Mr,1,1,Adulto joven (18-35),2.8390784635086144,Q3,Desconocida
626,0,1,"Sutton, Mr. Frederick",male,61.0,0,0,36963,32.3208,D50,S,S,1,61.0,1,D,First,man,True,D,Southampton,True,0,Mr,Mr,1,1,Mayor (60+),3.5061818266142577,Q4 (alto),D
627,0,2,"Kirkland, Rev. Charles Leonard",male,57.0,0,0,219533,12.35,,Q,Q,1,57.0,0,,Second,man,True,,Queenstown,True,0,Rev,Oficial_Profesional,1,1,Adulto (36-60),2.5915163848462583,Q2,Desconocida
628,1,1,"Longley, Miss. Gretchen Fiske",female,21.0,0,0,13502,77.9583,D9,S,S,1,21.0,1,D,First,woman,False,D,Southampton,True,1,Miss,Miss,1,1,Adulto joven (18-35),4.368919865004903,Q4 (alto),D
629,0,3,"Bostandyeff, Mr. Guentcho",male,26.0,0,0,349224,7.8958,,S,S,1,26.0,0,,Third,man,True,,Southampton,True,0,Mr,Mr,1,1,Adulto joven (18-35),2.1855792552411137,Q1 (bajo),Desconocida
630,0,3,"O'Connell, Mr. Patrick D",male,,0,0,334912,7.7333,,Q,Q,0,25.0,0,,Third,man,True,,Queenstown,True,0,Mr,Mr,1,1,Adulto joven (18-35),2.167143305297764,Q1 (bajo),Desconocida
631,1,1,"Barkworth, Mr. Algernon Henry Wilson",male,80.0,0,0,27042,30.0,A23,S,S,1,80.0,1,A,First,man,True,A,Southampton,True,0,Mr,Mr,1,1,Mayor (60+),3.4339872044851463,Q3,A
632,0,3,"Lundahl, Mr. Johan Svensson",male,51.0,0,0,347743,7.0542,,S,S,1,51.0,0,,Third,man,True,,Southampton,True,0,Mr,Mr,1,1,Adulto (36-60),2.086193694502369,Q1 (bajo),Desconocida
633,1,1,"Stahelin-Maeglin, Dr. Max",male,32.0,0,0,13214,30.5,B50,C,C,1,32.0,1,B,First,man,True,B,Cherbourg,True,0,Dr,Oficial_Profesional,1,1,Adulto joven (18-35),3.449987545831587,Q3,B
634,0,1,"Parr, Mr. William Henry Marsh",male,,0,0,112052,0.0,,S,S,0,40.0,0,,First,man,True,,Southampton,True,0,Mr,Mr,1,1,Adulto (36-60),0.0,Q1 (bajo),Desconocida
635,0,3,"Skoog, Miss. Mabel",female,9.0,3,2,347088,27.9,,S,S,1,9.0,0,,Third,child,False,,Southampton,False,1,Miss,Miss,6,0,Niño (0-12),3.3638415951183864,Q3,Desconocida
636,1,2,"Davis, Miss. Mary",female,28.0,0,0,237668,13.0,,S,S,1,28.0,0,,Second,woman,False,,Southampton,True,1,Miss,Miss,1,1,Adulto joven (18-35),2.6390573296152584,Q2,Desconocida
637,0,3,"Leinonen, Mr. Antti Gustaf",male,32.0,0,0,STON/O 2. 3101292,7.925,,S,S,1,32.0,0,,Third,man,True,,Southampton,True,0,Mr,Mr,1,1,Adulto joven (18-35),2.188856327665703,Q2,Desconocida
638,0,2,"Collyer, Mr. Harvey",male,31.0,1,1,C.A. 31921,26.25,,S,S,1,31.0,0,,Second,man,True,,Southampton,False,0,Mr,Mr,3,0,Adulto joven (18-35),3.305053521109253,Q3,Desconocida
639,0,3,"Panula, Mrs. Juha (Maria Emilia Ojala)",female,41.0,0,5,3101295,39.6875,,S,S,1,41.0,0,,Third,woman,False,,Southampton,False,1,Mrs,Mrs,6,0,Adulto (36-60),3.705920919968788,Q4 (alto),Desconocida
640,0,3,"Thorneycroft, Mr. Percival",male,,1,0,376564,16.1,,S,S,0,25.0,0,,Third,man,True,,Southampton,False,0,Mr,Mr,2,0,Adulto joven (18-35),2.8390784635086144,Q3,Desconocida
641,0,3,"Jensen, Mr. Hans Peder",male,20.0,0,0,350050,7.8542,,S,S,1,20.0,0,,Third,man,True,,Southampton,True,0,Mr,Mr,1,1,Adulto joven (18-35),2.180891922715322,Q1 (bajo),Desconocida
642,1,1,"Sagesser, Mlle. Emma",female,24.0,0,0,PC 17477,69.3,B35,C,C,1,24.0,1,B,First,woman,False,B,Cherbourg,True,1,Mlle,Miss,1,1,Adulto joven (18-35),4.252771798816619,Q4 (alto),B
643,0,3,"Skoog, Miss. Margit Elizabeth",female,2.0,3,2,347088,27.9,,S,S,1,2.0,0,,Third,child,False,,Southampton,False,1,Miss,Miss,6,0,Niño (0-12),3.3638415951183864,Q3,Desconocida
644,1,3,"Foo, Mr. Choong",male,,0,0,1601,56.4958,,S,S,0,25.0,0,,Third,man,True,,Southampton,True,0,Mr,Mr,1,1,Adulto joven (18-35),4.05171190165724,Q4 (alto),Desconocida
645,1,3,"Baclini, Miss. Eugenie",female,0.75,2,1,2666,19.2583,,C,C,1,0.75,0,,Third,child,False,,Cherbourg,False,1,Miss,Miss,4,0,Niño (0-12),3.0085645861193133,Q3,Desconocida
646,1,1,"Harper, Mr. Henry Sleeper",male,48.0,1,0,PC 17572,76.7292,D33,C,C,1,48.0,1,D,First,man,True,D,Cherbourg,False,0,Mr,Mr,2,0,Adulto (36-60),4.353230991152628,Q4 (alto),D
647,0,3,"Cor, Mr. Liudevit",male,19.0,0,0,349231,7.8958,,S,S,1,19.0,0,,Third,man,True,,Southampton,True,0,Mr,Mr,1,1,Adulto joven (18-35),2.1855792552411137,Q1 (bajo),Desconocida
648,1,1,"Simonius-Blumer, Col. Oberst Alfons",male,56.0,0,0,13213,35.5,A26,C,C,1,56.0,1,A,First,man,True,A,Cherbourg,True,0,Col,Oficial_Profesional,1,1,Adulto (36-60),3.597312260588446,Q4 (alto),A
649,0,3,"Willey, Mr. Edward",male,,0,0,S.O./P.P. 751,7.55,,S,S,0,25.0,0,,Third,man,True,,Southampton,True,0,Mr,Mr,1,1,Adulto joven (18-35),2.145931282948669,Q1 (bajo),Desconocida
650,1,3,"Stanley, Miss. Amy Zillah Elsie",female,23.0,0,0,CA. 2314,7.55,,S,S,1,23.0,0,,Third,woman,False,,Southampton,True,1,Miss,Miss,1,1,Adulto joven (18-35),2.145931282948669,Q1 (bajo),Desconocida
651,0,3,"Mitkoff, Mr. Mito",male,,0,0,349221,7.8958,,S,S,0,25.0,0,,Third,man,True,,Southampton,True,0,Mr,Mr,1,1,Adulto joven (18-35),2.1855792552411137,Q1 (bajo),Desconocida
652,1,2,"Doling, Miss. Elsie",female,18.0,0,1,231919,23.0,,S,S,1,18.0,0,,Second,woman,False,,Southampton,False,1,Miss,Miss,2,0,Adulto joven (18-35),3.1780538303479458,Q3,Desconocida
653,0,3,"Kalvik, Mr. Johannes Halvorsen",male,21.0,0,0,8475,8.4333,,S,S,1,21.0,0,,Third,man,True,,Southampton,True,0,Mr,Mr,1,1,Adulto joven (18-35),2.2442459824059346,Q2,Desconocida
654,1,3,"O'Leary, Miss. Hanora ""Norah""",female,,0,0,330919,7.8292,,Q,Q,0,21.5,0,,Third,woman,False,,Queenstown,True,1,Miss,Miss,1,1,Adulto joven (18-35),2.17806441028492,Q1 (bajo),Desconocida
655,0,3,"Hegarty, Miss. Hanora ""Nora""",female,18.0,0,0,365226,6.75,,Q,Q,1,18.0,0,,Third,woman,False,,Queenstown,True,1,Miss,Miss,1,1,Adulto joven (18-35),2.0476928433652555,Q1 (bajo),Desconocida
656,0,2,"Hickman, Mr. Leonard Mark",male,24.0,2,0,S.O.C. 14879,73.5,,S,S,1,24.0,0,,Second,man,True,,Southampton,False,0,Mr,Mr,3,0,Adulto joven (18-35),4.310799125385514,Q4 (alto),Desconocida
657,0,3,"Radeff, Mr. Alexander",male,,0,0,349223,7.8958,,S,S,0,25.0,0,,Third,man,True,,Southampton,True,0,Mr,Mr,1,1,Adulto joven (18-35),2.1855792552411137,Q1 (bajo),Desconocida
658,0,3,"Bourke, Mrs. John (Catherine)",female,32.0,1,1,364849,15.5,,Q,Q,1,32.0,0,,Third,woman,False,,Queenstown,False,1,Mrs,Mrs,3,0,Adulto joven (18-35),2.803360380906535,Q3,Desconocida
659,0,2,"Eitemiller, Mr. George Floyd",male,23.0,0,0,29751,13.0,,S,S,1,23.0,0,,Second,man,True,,Southampton,True,0,Mr,Mr,1,1,Adulto joven (18-35),2.6390573296152584,Q2,Desconocida
660,0,1,"Newell, Mr. Arthur Webster",male,58.0,0,2,35273,113.275,D48,C,C,1,58.0,1,D,First,man,True,D,Cherbourg,False,0,Mr,Mr,3,0,Adulto (36-60),4.738607824217808,Q4 (alto),D
661,1,1,"Frauenthal, Dr. Henry William",male,50.0,2,0,PC 17611,133.65,,S,S,1,50.0,0,,First,man,True,,Southampton,False,0,Dr,Oficial_Profesional,3,0,Adulto (36-60),4.902678819257608,Q4 (alto),Desconocida
662,0,3,"Badt, Mr. Mohamed",male,40.0,0,0,2623,7.225,,C,C,1,40.0,0,,Third,man,True,,Cherbourg,True,0,Mr,Mr,1,1,Adulto (36-60),2.1071782966514356,Q1 (bajo),Desconocida
663,0,1,"Colley, Mr. Edward Pomeroy",male,47.0,0,0,5727,25.5875,E58,S,S,1,47.0,1,E,First,man,True,E,Southampton,True,0,Mr,Mr,1,1,Adulto (36-60),3.2804411805263554,Q3,E
664,0,3,"Coleff, Mr. Peju",male,36.0,0,0,349210,7.4958,,S,S,1,36.0,0,,Third,man,True,,Southampton,True,0,Mr,Mr,1,1,Adulto (36-60),2.139571923732859,Q1 (bajo),Desconocida
665,1,3,"Lindqvist, Mr. Eino William",male,20.0,1,0,STON/O 2. 3101285,7.925,,S,S,1,20.0,0,,Third,man,True,,Southampton,False,0,Mr,Mr,2,0,Adulto joven (18-35),2.188856327665703,Q2,Desconocida
666,0,2,"Hickman, Mr. Lewis",male,32.0,2,0,S.O.C. 14879,73.5,,S,S,1,32.0,0,,Second,man,True,,Southampton,False,0,Mr,Mr,3,0,Adulto joven (18-35),4.310799125385514,Q4 (alto),Desconocida
667,0,2,"Butler, Mr. Reginald Fenton",male,25.0,0,0,234686,13.0,,S,S,1,25.0,0,,Second,man,True,,Southampton,True,0,Mr,Mr,1,1,Adulto joven (18-35),2.6390573296152584,Q2,Desconocida
668,0,3,"Rommetvedt, Mr. Knud Paust",male,,0,0,312993,7.775,,S,S,0,25.0,0,,Third,man,True,,Southampton,True,0,Mr,Mr,1,1,Adulto joven (18-35),2.1719067693519296,Q1 (bajo),Desconocida
669,0,3,"Cook, Mr. Jacob",male,43.0,0,0,A/5 3536,8.05,,S,S,1,43.0,0,,Third,man,True,,Southampton,True,0,Mr,Mr,1,1,Adulto (36-60),2.2027647577118348,Q2,Desconocida
670,1,1,"Taylor, Mrs. Elmer Zebley (Juliet Cummins Wright)",female,,1,0,19996,52.0,C126,S,S,0,35.0,1,C,First,woman,False,C,Southampton,False,1,Mrs,Mrs,2,0,Adulto joven (18-35),3.970291913552122,Q4 (alto),C
671,1,2,"Brown, Mrs. Thomas William Solomon (Elizabeth Catherine Ford)",female,40.0,1,1,29750,39.0,,S,S,1,40.0,0,,Second,woman,False,,Southampton,False,1,Mrs,Mrs,3,0,Adulto (36-60),3.6888794541139363,Q4 (alto),Desconocida
672,0,1,"Davidson, Mr. Thornton",male,31.0,1,0,F.C. 12750,52.0,B71,S,S,1,31.0,1,B,First,man,True,B,Southampton,False,0,Mr,Mr,2,0,Adulto joven (18-35),3.970291913552122,Q4 (alto),B
673,0,2,"Mitchell, Mr. Henry Michael",male,70.0,0,0,C.A. 24580,10.5,,S,S,1,70.0,0,,Second,man,True,,Southampton,True,0,Mr,Mr,1,1,Mayor (60+),2.4423470353692043,Q2,Desconocida
674,1,2,"Wilhelms, Mr. Charles",male,31.0,0,0,244270,13.0,,S,S,1,31.0,0,,Second,man,True,,Southampton,True,0,Mr,Mr,1,1,Adulto joven (18-35),2.6390573296152584,Q2,Desconocida
675,0,2,"Watson, Mr. Ennis Hastings",male,,0,0,239856,0.0,,S,S,0,30.0,0,,Second,man,True,,Southampton,True,0,Mr,Mr,1,1,Adulto joven (18-35),0.0,Q1 (bajo),Desconocida
676,0,3,"Edvardsson, Mr. Gustaf Hjalmar",male,18.0,0,0,349912,7.775,,S,S,1,18.0,0,,Third,man,True,,Southampton,True,0,Mr,Mr,1,1,Adulto joven (18-35),2.1719067693519296,Q1 (bajo),Desconocida
677,0,3,"Sawyer, Mr. Frederick Charles",male,24.5,0,0,342826,8.05,,S,S,1,24.5,0,,Third,man,True,,Southampton,True,0,Mr,Mr,1,1,Adulto joven (18-35),2.2027647577118348,Q2,Desconocida
678,1,3,"Turja, Miss. Anna Sofia",female,18.0,0,0,4138,9.8417,,S,S,1,18.0,0,,Third,woman,False,,Southampton,True,1,Miss,Miss,1,1,Adulto joven (18-35),2.3833998102837652,Q2,Desconocida
679,0,3,"Goodwin, Mrs. Frederick (Augusta Tyler)",female,43.0,1,6,CA 2144,46.9,,S,S,1,43.0,0,,Third,woman,False,,Southampton,False,1,Mrs,Mrs,8,0,Adulto (36-60),3.8691155044168695,Q4 (alto),Desconocida
680,1,1,"Cardeza, Mr. Thomas Drake Martinez",male,36.0,0,1,PC 17755,512.3292,B51 B53 B55,C,C,1,36.0,1,B,First,man,True,B,Cherbourg,False,0,Mr,Mr,2,0,Adulto (36-60),6.240917354759096,Q4 (alto),B
681,0,3,"Peters, Miss. Katie",female,,0,0,330935,8.1375,,Q,Q,0,21.5,0,,Third,woman,False,,Queenstown,True,1,Miss,Miss,1,1,Adulto joven (18-35),2.212386825075897,Q2,Desconocida
682,1,1,"Hassab, Mr. Hammad",male,27.0,0,0,PC 17572,76.7292,D49,C,C,1,27.0,1,D,First,man,True,D,Cherbourg,True,0,Mr,Mr,1,1,Adulto joven (18-35),4.353230991152628,Q4 (alto),D
683,0,3,"Olsvigen, Mr. Thor Anderson",male,20.0,0,0,6563,9.225,,S,S,1,20.0,0,,Third,man,True,,Southampton,True,0,Mr,Mr,1,1,Adulto joven (18-35),2.3248357019288655,Q2,Desconocida
684,0,3,"Goodwin, Mr. Charles Edward",male,14.0,5,2,CA 2144,46.9,,S,S,1,14.0,0,,Third,child,False,,Southampton,False,0,Mr,Mr,8,0,Adolescente (13-17),3.8691155044168695,Q4 (alto),Desconocida
685,0,2,"Brown, Mr. Thomas William Solomon",male,60.0,1,1,29750,39.0,,S,S,1,60.0,0,,Second,man,True,,Southampton,False,0,Mr,Mr,3,0,Adulto (36-60),3.6888794541139363,Q4 (alto),Desconocida
686,0,2,"Laroche, Mr. Joseph Philippe Lemercier",male,25.0,1,2,SC/Paris 2123,41.5792,,C,C,1,25.0,0,,Second,man,True,,Cherbourg,False,0,Mr,Mr,4,0,Adulto joven (18-35),3.7513658711253766,Q4 (alto),Desconocida
687,0,3,"Panula, Mr. Jaako Arnold",male,14.0,4,1,3101295,39.6875,,S,S,1,14.0,0,,Third,child,False,,Southampton,False,0,Mr,Mr,6,0,Adolescente (13-17),3.705920919968788,Q4 (alto),Desconocida
688,0,3,"Dakic, Mr. Branko",male,19.0,0,0,349228,10.1708,,S,S,1,19.0,0,,Third,man,True,,Southampton,True,0,Mr,Mr,1,1,Adulto joven (18-35),2.4133032309283076,Q2,Desconocida
689,0,3,"Fischer, Mr. Eberhard Thelander",male,18.0,0,0,350036,7.7958,,S,S,1,18.0,0,,Third,man,True,,Southampton,True,0,Mr,Mr,1,1,Adulto joven (18-35),2.174274334826008,Q1 (bajo),Desconocida
690,1,1,"Madill, Miss. Georgette Alexandra",female,15.0,0,1,24160,211.3375,B5,S,S,1,15.0,1,B,First,child,False,B,Southampton,False,1,Miss,Miss,2,0,Adolescente (13-17),5.35817698994543,Q4 (alto),B
691,1,1,"Dick, Mr. Albert Adrian",male,31.0,1,0,17474,57.0,B20,S,S,1,31.0,1,B,First,man,True,B,Southampton,False,0,Mr,Mr,2,0,Adulto joven (18-35),4.060443010546419,Q4 (alto),B
692,1,3,"Karun, Miss. Manca",female,4.0,0,1,349256,13.4167,,C,C,1,4.0,0,,Third,child,False,,Cherbourg,False,1,Miss,Miss,2,0,Niño (0-12),2.668387256845834,Q2,Desconocida
693,1,3,"Lam, Mr. Ali",male,,0,0,1601,56.4958,,S,S,0,25.0,0,,Third,man,True,,Southampton,True,0,Mr,Mr,1,1,Adulto joven (18-35),4.05171190165724,Q4 (alto),Desconocida
694,0,3,"Saad, Mr. Khalil",male,25.0,0,0,2672,7.225,,C,C,1,25.0,0,,Third,man,True,,Cherbourg,True,0,Mr,Mr,1,1,Adulto joven (18-35),2.1071782966514356,Q1 (bajo),Desconocida
695,0,1,"Weir, Col. John",male,60.0,0,0,113800,26.55,,S,S,1,60.0,0,,First,man,True,,Southampton,True,0,Col,Oficial_Profesional,1,1,Adulto (36-60),3.3160025355989236,Q3,Desconocida
696,0,2,"Chapman, Mr. Charles Henry",male,52.0,0,0,248731,13.5,,S,S,1,52.0,0,,Second,man,True,,Southampton,True,0,Mr,Mr,1,1,Adulto (36-60),2.6741486494265287,Q2,Desconocida
697,0,3,"Kelly, Mr. James",male,44.0,0,0,363592,8.05,,S,S,1,44.0,0,,Third,man,True,,Southampton,True,0,Mr,Mr,1,1,Adulto (36-60),2.2027647577118348,Q2,Desconocida
698,1,3,"Mullens, Miss. Katherine ""Katie""",female,,0,0,35852,7.7333,,Q,Q,0,21.5,0,,Third,woman,False,,Queenstown,True,1,Miss,Miss,1,1,Adulto joven (18-35),2.167143305297764,Q1 (bajo),Desconocida
699,0,1,"Thayer, Mr. John Borland",male,49.0,1,1,17421,110.8833,C68,C,C,1,49.0,1,C,First,man,True,C,Cherbourg,False,0,Mr,Mr,3,0,Adulto (36-60),4.717456363787216,Q4 (alto),C
700,0,3,"Humblen, Mr. Adolf Mathias Nicolai Olsen",male,42.0,0,0,348121,7.65,F G63,S,S,1,42.0,1,F,Third,man,True,F,Southampton,True,0,Mr,Mr,1,1,Adulto (36-60),2.157559320943788,Q1 (bajo),F
